;Cases;S;U;Q;I;uC;Rt;M;date
0;3.0;718863.9956896248;18.023897911778413;3.033581085158089;33.05748169983762;9.000002702901119;5.0;0.0;2020-03-19
1;3.4240722204036893;718854.4840987449;25.209287867079738;2.637507931504869;42.569072579827136;11.29820456083884;4.90760014858671;0.017131908460932835;2020-03-20
2;3.793768122879219;718841.4732300371;34.98023994469673;2.3068089364021485;55.57994128748984;14.49912428351174;4.816918686908199;0.03206709179730781;2020-03-21
3;4.118451121089567;718823.8149398046;48.16133078479609;2.0360152662001725;73.23823152002235;18.92243434793652;4.727922746640186;0.04518381846916053;2020-03-22
4;4.406807126262913;718800.033305916;65.8035459187487;1.821555713262957;97.01986540870818;24.987956650433617;4.640580100074837;0.056832986811494714;2020-03-23
5;4.667131270994082;718768.2466289061;89.23501984069648;1.6617980701119215;128.8065424184317;33.2425932366292;4.554859147564611;0.06734970826393866;2020-03-24
6;4.907625366297804;718726.0753440461;120.11992087359832;1.557151317485154;170.9778272786181;44.39312972123681;4.470728905130422;0.07706532420835518;2020-03-25
7;5.136715350350497;718670.534470521;160.52594198594758;1.5102303535143105;226.51870080374744;59.34581311393505;4.388158992316181;0.08632023044194714;2020-03-26
8;5.363398210764568;718597.9094107258;213.00063823490308;1.526085172450062;299.1437605988671;79.25363898074941;4.307119620284826;0.09547789233873306;2020-03-27
9;5.597628205399342;718503.6141920588;280.65655501119784;1.6124962642774152;393.4389792657762;105.57229978490156;4.227581580151019;0.10494044761544466;2020-03-28
10;5.850752390430695;718382.0316758426;367.26469063118776;1.780337442330404;515.0214954819359;140.125715017987;4.149516231545762;0.11516630103983849;2020-03-29
11;6.136005594011805;718226.3358352816;477.3553328843549;2.044006293605237;670.7173360428719;185.1819912709;4.072895491408331;0.12669012065548643;2020-03-30
12;6.469074887734202;718028.2969858982;616.3246673781418;2.421920850313491;868.7561854262005;243.540522310011;3.997691823000955;0.1401456416178541;2020-03-31
