;Cases;S;U;Q;I;uC;Rt;M;date
0;2.0;5587702.626368991;12.224150158527252;4.0;24.232866168703776;6.008716010176524;4.0;0.0;2020-03-13
1;3.086834090251037;5587696.601932646;16.541671878637043;3.2630199215764693;30.257302512829312;7.365776622364761;3.8779689999966065;0.03320864281363162;2020-03-14
2;3.99764614792009;5587688.713188703;22.134248446278985;2.822836773212697;38.146046454918384;9.191315087506613;3.7591831716816593;0.06103886323530975;2020-03-15
3;4.814291552305261;5587678.496816009;29.29575162539001;2.6323259981185316;48.36241914876414;11.620049972950335;3.643568152640726;0.08599178455318704;2020-03-16
4;5.60739150458453;5587665.407644463;38.364173011675604;2.66333028297864;61.451590695205375;14.816695895966596;3.5310511925087673;0.11022526532730131;2020-03-17
5;6.441419838242817;5587648.81252403;49.72242347362286;2.9026655159208827;78.0467111279891;18.980202300202542;3.421561118983328;0.13570932888157292;2020-03-18
6;7.378750872643865;5587627.985610564;63.79770313363699;3.3491682947899855;98.87362459302845;24.348002291957613;3.315028304406266;0.16434984706072425;2020-03-19
7;8.482934850037374;5587602.105486363;81.05920905424199;4.011480508827582;124.75374879578857;31.200124382681622;3.2113846330455016;0.19808862249546091;2020-03-20
8;9.821386890992269;5587570.254511389;102.01399497499028;4.906341956530305;156.6047237694748;39.86299994696195;3.110563469062196;0.23898555069264377;2020-03-21
9;11.467615348559317;5587531.420755397;127.20086152905294;6.0572182586261825;195.43847976245772;50.71278462621928;3.012499625149089;0.28928670827259445;2020-03-22
10;13.503070313227262;5587484.502792766;157.18223388254202;7.493134370017841;242.35644239301595;64.17800382722885;2.9171293318260005;0.3514808347645945;2020-03-23
11;16.018658863978736;5587428.317551591;192.53407402521322;9.24761816416615;298.5416835678533;80.74133251449517;2.8243902073787996;0.4283456316984769;2020-03-24
12;19.115949496435555;5587361.611300259;233.83397101472488;11.357685221278832;365.2479349003571;100.94032916791782;2.7342212284284417;0.5229845643800122;2020-03-25
13;22.908070493004814;5587283.073735492;281.64765029961325;13.862818020392881;443.78549966777103;125.36696085476014;2.6465627011169075;0.6388543119438318;2020-03-26
14;27.520295865061584;5587191.35500667;336.5142365212947;16.80391122183522;535.5042284891839;154.66578488099233;2.561356232897202;0.7797826710471278;2020-03-27
15;33.0903063176659;5587085.085386084;398.93068528493933;20.222169940603077;641.7738490745921;189.53068753138388;2.4785447049148286;0.949976529749155;2020-03-28
16;39.76811076493394;5586962.897169829;469.3358693622597;24.157961098596957;763.9620653297542;230.70012410396365;2.3980722449683958;1.154019469382547;2020-03-29
17;47.71561563698426;5586823.448292185;548.0948479171356;28.649628271274498;903.4109429739176;278.95085114852327;2.3198842010372656;1.3968586045577733;2020-03-30
18;57.10583360868315;5586665.44704051;635.4838753393541;33.73228995696199;1061.4121946486705;335.09019574367136;2.243927115364418;1.68378040555894;2020-03-31
19;68.12173071631487;5586487.677202492;731.6766973662791;39.436646994295366;1239.1820326664035;399.94695758951406;2.1701486990829966;2.0203754715405027;2020-04-01
20;80.95471903298431;5586289.022933306;836.7326611662315;45.78783003484273;1437.836301851524;474.36109161746555;2.098497807375167;2.412492473631729;2020-04-02
21;95.80281207365103;5586068.492624359;950.5871114420171;52.804320375262016;1658.366610798292;559.1723669073617;2.028924415152145;2.8661817926124913;2020-04-03
22;112.86846992702567;5585825.241084725;1073.0444661616282;60.49697767335499;1901.6181504331435;655.2082366711347;1.961379593244636;3.3876296760713758;2020-04-04
23;132.3561717892204;5585558.58938136;1203.7742818181894;68.86820738324592;2168.269853797805;763.2711928071496;1.8958154850928657;3.9830840662172413;2020-04-05
24;154.46976163050448;5585268.041782968;1342.3105010962497;77.91129642797667;2458.8174521893975;884.1258930346667;1.8321852839260246;4.65877349568364;2020-04-06
25;179.40962202995723;5584953.299325497;1488.0539725954945;87.60994249223343;2773.559909660313;1018.486372542628;1.7704432104207275;5.420820732935793;2020-04-07
26;207.36973950423786;5584614.269625854;1640.2782142580993;97.93799595874752;3112.589609303145;1167.0036595820602;1.710544490828237;6.275153112237676;2020-04-08
27;238.53472311621093;5584251.072756969;1798.1382617844572;108.85942353411767;3475.7864781875355;1330.2540697527497;1.652445335561517;7.227411436066701;2020-04-09
28;273.0768472540129;5583864.043028282;1960.6823692418202;120.32850234693133;3862.81620687506;1508.7284880322957;1.5961029182316664;8.282859616065757;2020-04-10
29;311.1531877291665;5583453.726707447;2126.866216139931;132.29023889245647;4273.13252771014;1702.8228849485856;1.5414753551246578;9.44629716539542;2020-04-11
30;352.90291687107646;5583020.87583116;2295.5692021851564;144.68100267082772;4705.983403997688;1912.8302822706275;1.4885216851092622;10.721976549283083;2020-04-12
31;398.44481938326754;5582566.438348843;2465.612360133656;157.42935903949996;5160.42088631502;2138.9343477585962;1.4372018499671053;12.113527281033917;2020-04-13
32;447.87508728289765;5582091.5449461825;2635.7773774397265;170.45707622821126;5635.314288975182;2381.2047480243455;1.3874766751360346;13.623888545540979;2020-04-14
33;501.26544086635806;5581597.492971186;2804.8262027269207;183.68028033684737;6129.366263971622;2639.594340041496;1.3393078508581784;15.255251784650543;2020-04-15
34;558.6616163393237;5581085.727943831;2971.520717104989;197.01072565067358;6641.131291326152;2913.938232231166;1.2926579137242513;17.00901448610388;2020-04-16
35;620.0822498458379;5580557.823170266;3134.641973035008;210.35714569048628;7169.036064890139;3203.954696318806;1.2474902286058247;18.885746084607263;2020-04-17
36;685.5181763252355;5580015.4579954725;3293.008543039142;223.62665094833312;7711.4012396837825;3509.2478693710714;1.2037689709674881;20.8851665381297;2020-04-18
37;754.9321525977606;5579460.395236932;3445.493571430429;236.72613608957684;8266.463998224874;3829.312138107108;1.1614591095509599;23.006137866675115;2020-04-19
38;828.2590019607221;5578894.458319422;3591.040180973303;249.56366408130552;8832.400915735536;4163.538068720204;1.1205263894233373;25.246668570474718;2020-04-20
