n1;R1;n2;R2;beta;gamma1;gamma2;eta;N;So;Uo;Qo;Co;R1o;R2o;nCo;NSE;RMSE;MARE;NSE_deaths;RMSE_deaths;MARE_deaths;Estado
0.0510133365536053;0.49999999847291954;0.028296496460359512;0.9999999935831003;0.20045810282813664;0.00338637713441442;0.11888189357686926;0.0416520390278793;900000.0000715716;718941.269791921;19.281451967234965;3.6246525575656583;3.0;2.559346918393154;6.96497462161229;8.947003788916088;0.9632006548214485;33.1973190433439;0.18523002381139428;0.9902536068895733;0.7303906664031916;0.09344184958070664;AC
0.005446993247333241;0.5000000106145271;0.018923565022355277;1.0000000675830985;0.09393157211942613;0.005783795604852898;0.0917978873829669;0.04722278326842582;3400000.000274242;2719789.2439279654;5.918618275031305;0.5;1.0;1.9333116141872353;7.466606065654318;2.995615359203402;0.9886606042964444;42.30098183959989;0.12229022851638524;0.9905419392948014;1.7715729615152012;0.09596263183213948;AL
0.05300851103898565;0.4999999925739833;0.026469793581282007;0.9999999343815873;0.33140021929915897;0.10202916824168938;0.05162198911952534;0.08084369524488581;4140000.0400499324;3314427.7383381613;8.06193396562223;0.9693767168453722;1.0;1.4802226351505734;5.966486761392942;3.0224417704915347;0.9901795811729956;196.4795107018851;0.08469062339411235;0.9969190107339474;9.181437625549085;0.04971304035687706;AM
0.07556238274947516;0.4999999885775523;0.03;0.9999999320201474;0.5;0.015058792029098933;0.11271513322195373;0.02987318090989904;849999.9961510202;677052.4138274859;9.311339762034521;1.151358346306818;1.0;1.9160393958833697;7.62081991393203;2.9795428407572606;0.9757440915776446;68.38341870406613;0.11792865142659197;0.9950949035685903;0.9381270293436372;0.0618890470170212;AP
0.01368911428368507;0.49999999981257515;0.020690298288609115;0.999999998901632;0.17283223832192884;0.0013287545757907915;0.14518544689809787;0.03102478347930504;14870000.000000179;11403482.090301497;6.011480572867888;1.0008622676654126;1.0;1.9073360759142375;7.320342592356386;3.0000005138096713;0.8812202251288959;356.9386248292368;0.31848485598770204;0.9228477815467779;10.440629324111708;0.2667868336991813;BA
0.021517673458019564;0.4999999615229323;0.022442503622505387;0.9999998241661121;0.4280644985414561;0.027996441512526615;0.11109161478111323;0.06819000212013566;210200000.0;168160000.0;6.601994387895966;0.5022273537653892;1.0;1.8380448695143305;7.12634976870453;3.9109902037595634;0.9797695961811058;4137.599628818617;0.1328796422033204;0.9940348089982953;156.69703933565296;0.06691221004539599;Brazil
0.057976204008951156;0.4999999844604055;0.03;0.9999999207780302;0.5;0.023538980565540712;0.10807208827211023;0.06704662483094513;9129999.998418128;7143464.614296684;40.68437137133778;5.34139852813123;5.0;1.8294865618415048;7.201896213021386;14.907565723496633;0.9596944806555006;545.2272741592249;0.1805255369605379;0.9945653681331349;14.166655663706885;0.06094742687774567;CE
0.0758808613982046;0.49999997570626087;0.03;0.9999999035651091;0.45707012224587595;0.00197374713002596;0.16107476142492883;0.022486631838722352;3099999.9999004984;2487132.5538775558;6.362456462857449;1.04531013512069;1.0;1.8172171909391452;7.624954998451347;3.0017484932326814;0.8114246667263921;207.25045405908665;0.3170857409143113;0.8000428490109884;5.232452845741082;0.32392582864647657;DF
0.014338638822974169;0.49999999988671584;0.020793207395510802;0.9999999992317653;0.14804311706359874;0.004838599349479306;0.11405695150562004;0.034560738968794094;4020000.006880796;3242019.766168726;5.969385318308165;1.0099231827243322;1.0;1.8522580968560838;7.202127417554906;3.0739254126905093;0.9613357953546033;173.89554823702173;0.1781604505462416;0.9882857678680973;3.349212339367723;0.10235301750592042;ES
0.06281383588314879;0.4999999914787326;0.03;0.999999828419439;0.3126886502437269;0.0036052774319605962;0.19913195377347662;0.039941146785112944;7020000.0226840805;3510000.0;18.398464787404734;2.9515651288402127;3.0;2.208305606293512;9.596233437403786;8.459939765698987;0.9811807440142025;36.282913430833354;0.11537950176996857;0.931191218907458;2.8632695883125785;0.18179334750883885;GO
0.03292808941173628;0.49999997203841007;0.024492719635256996;0.9999998515053196;0.2704372926297355;0.08908049027482601;0.050143262168753894;0.055265305447863074;7080000.000593701;5664611.641545703;7.5325653757529025;1.0689234512861046;1.0;1.621865044708246;6.165751255704048;2.9976117446875215;0.9718752791151914;210.19528486309838;0.14072829747544532;0.9933143070315306;5.886869433278418;0.07418221618556106;MA
