;Cases;S;U;Q;I;uC;Rt;M;date
0;6.0;8943729.13649151;36.775382655029155;12.0;72.72657830550466;17.9511956504755;4.574550512404264;0.0;2020-03-12
1;10.765400404365115;8943713.395686839;48.09210857126974;7.4488420866071765;88.46738298269837;22.161031920456335;4.521441040758934;0.2874592569081924;2020-03-13
2;13.753436838416603;8943693.106051622;62.609678783672706;4.74032635094004;108.7570182012392;27.653576228209854;4.465171506075022;0.46770407582419726;2020-03-14
3;15.692879849633524;8943667.095878249;81.12379589125096;3.163890838762598;134.7671915732816;34.78662499363449;4.405788616661483;0.5846954720370996;2020-03-15
4;17.03383421847822;8943633.943464192;104.58859324080727;2.2920734918836168;167.91960562966415;44.005104678495044;4.34336145159696;0.6655847391934959;2020-03-16
5;18.059308354374963;8943591.940997707;134.13515640920363;1.8697947098739565;209.92207211456235;55.85781264110979;4.277980995817536;0.72744355651626;2020-03-17
6;18.95323948853466;8943539.058566762;171.08807060106847;1.7472737456912526;262.80450305863747;71.01591922334308;4.209759547674012;0.781367415530764;2020-03-18
7;19.8421401162649;8943472.910142792;216.97842900189218;1.8393996014766356;328.95292702786054;90.29295830822684;4.13883000241866;0.8349878235196712;2020-03-19
8;20.820770319988416;8943390.723813726;273.5514917065537;2.101129319870303;411.13925609472875;114.66586474831632;4.065345015808883;0.8940209135602452;2020-03-20
9;21.968135947280643;8943289.318907477;342.76701757974246;2.5125815633755337;512.5441623428915;145.2964272524929;3.98947605271803;0.9632324892174152;2020-03-21
10;23.35761850372793;8943165.092903942;426.79024555328596;3.0699772715002274;636.7701658786737;183.55232455015948;3.911412326317928;1.0470490815854696;2020-03-22
11;25.063526705430526;8943014.021123525;527.9716194227785;3.7800850478713666;787.8419462973577;231.0267151212774;3.8313596340392135;1.1499531531018592;2020-03-23
12;27.165435806100263;8942831.67204792;648.8136676391961;4.65674379650403;970.191021902943;289.5551746611427;3.7495390971208415;1.2767448551409217;2020-03-24
13;29.751117736847107;8942613.240728887;791.9239897592438;5.718591413397122;1188.6223409383479;361.2286420288599;3.6661858111253918;1.4327187803818273;2020-03-25
14;32.918521354314116;8942353.602046315;959.9540673676519;6.987468608974973;1448.2610235137017;448.40096618276095;3.581547415318875;1.623783415658092;2020-03-26
15;36.777053288551414;8942047.384589192;1155.5245852506282;8.487176697598795;1754.4784806366356;553.6896653998572;3.495882589289492;1.85653840547099;2020-03-27
16;41.44828462813811;8941689.064683575;1381.1390685861231;10.24239971639007;2112.798386253703;679.9686333230517;3.409459485606447;2.1383171807642167;2020-03-28
17;47.06613646728471;8941273.078654526;1639.0888288672643;12.27768556172615;2528.784415301659;830.3517644053837;3.3225541076950087;2.4771981515263266;2020-03-29
18;53.77655967307828;8940793.949878871;1931.3533619487937;14.616436876966985;3007.9131909570074;1008.1668324581685;3.235448642425271;2.8819853896585035;2020-03-30
19;61.73670948195536;8940246.425721163;2259.5013258174013;17.279900427645252;3555.4373486669383;1216.9194129399368;3.1484297571776914;3.362158838848981;2020-03-31
20;71.11361721525213;8939625.618149687;2624.5979362162625;20.286170352343515;4176.244920141813;1460.247196357955;3.0617868713568615;3.9277941895828072;2020-04-01
21;82.08237354914009;8938927.140883124;3027.124938718552;23.649238834899954;4874.722186704145;1741.8656356015535;2.97581041247488;4.5894532900559275;2020-04-02
22;94.82385952427916;8938147.235527532;3466.9190401661003;27.378138273860383;5654.627542294327;2065.506504330088;2.890790067016315;5.35804727577109;2020-04-03
23;109.52207832849828;8937282.87897452;3943.134377641591;31.476226081399503;6518.984095305794;2434.8514132543046;2.807013036327456;6.244675616899491;2020-04-04
24;126.3611797417649;8936331.865500942;4454.232715742036;35.94065915154338;7469.997568884551;2853.463014249206;2.7247623077432808;7.260446626367102;2020-04-05
25;145.52227576620086;8935292.857672583;4998.00432793305;40.76210193456726;8509.005397244917;3324.7166916110996;2.6443149510763613;8.416285371771478;2020-04-06
26;167.18017622165843;8934165.402281744;5571.620003231953;45.924700540713275;9636.460788083474;3851.7359080891497;2.56594045044343;9.722736759448079;2020-04-07
27;191.5001819633258;8932949.909409182;6171.712893961752;51.406339881796775;10851.953660645588;4437.334244838713;2.4898990811983266;11.189772094422008;2020-04-08
28;218.63507815181748;8931647.594933216;6794.486904390868;57.17918560293974;12154.268136612734;5083.966968467109;2.416440341475781;12.826607707958235;2020-04-09
29;248.72246653526193;8930260.388966352;7435.846610576293;63.210494332279104;13541.47410347587;5793.694532032036;2.3458014475305338;14.641544035048547;2020-04-10
30;281.8825636436522;8928790.81460008;8091.542388183847;69.46365942054321;15011.048469746034;6568.159858497994;2.278205901682461;16.641832796733684;2020-04-11
31;318.2165707287653;8927241.84290567;8757.323593327941;75.89944479335102;16560.020164156464;7408.580555306407;2.213862141252935;18.833578671354502;2020-04-12
32;357.80569552389295;8925616.731105657;9429.092416764164;82.47734935928723;18185.131964168668;8315.756502521323;2.1529622764030307;21.2216802849836;2020-04-13
33;400.7108781318008;8923918.851243112;10103.051330774373;89.157037732654;19883.01182671389;9290.092580075063;2.0956809242632053;23.809813676394317;2020-04-14
34;446.9732287300347;8922151.516663479;10775.83801006614;95.89977165677433;21650.346406348144;10331.635395895199;2.0421741461797915;26.60045870039127;2020-04-15
35;496.6151769924577;8920317.812889291;11444.642415699385;102.6697807613648;23484.05018053601;11440.122807082804;1.9925784942993352;29.594968363402934;2020-04-16
36;549.6422723288633;8918420.438410278;12107.302933882671;109.43551663338482;25381.424659549117;12615.043936704198;1.9470101730710088;32.79367741782788;2020-04-17
37;606.0455784225503;8916461.559720097;12762.379284092993;116.17074765527752;27340.30334972946;13855.707739558638;1.905564320573902;36.19604680571916;2020-04-18
38;665.8045653224679;8914442.683180654;13409.202237139469;122.85546440088102;29359.179889173152;15161.317622310333;1.8683144138736714;39.8008381160362;2020-04-19
39;728.89040328316;8912364.54496044;14047.901212552888;129.47657924848727;31437.31810938994;16531.049914305404;1.8353118018861998;43.606312276192796;2020-04-20
40;795.2695559152781;8910227.018991986;14679.412013884414;136.02841593199364;33574.844077844755;17964.13409211307;1.8065853684785913;47.61044629866563;2020-04-21
41;864.9075650700623;8908029.041019158;15305.468540161452;142.51300416265974;35772.82205067137;19459.932941277195;1.7821413277745546;51.81116159341056;2020-04-22
42;937.7729454691491;8905768.547548207;15928.581191779656;148.9401871104874;38033.31552162468;21018.02119726539;1.7619631528564141;56.20655890035413;2020-04-23
43;1013.8410793009027;8903442.42426162;16552.008512012733;155.32759824313754;40359.43880821022;22638.261618653447;1.746011638274167;60.79515321986588;2020-04-24
44;1093.0980845258614;8901046.462563703;17179.72390703547;161.7005089970472;42755.40050612578;24320.878005567396;1.7342250959877898;65.57610715730752;2020-04-25
