;Cases;S;U;Q;I;uC;Rt;M;date
0;3.0;2611596.226698251;18.12902658727283;3.5214344818893135;33.64850383049033;8.998042761328186;3.7899187313277745;0.0;2020-03-20
1;3.908746463044999;2611587.944969155;23.679121429750605;2.6824084851846646;41.930232926793764;11.659956548813497;3.6042210396035044;0.054516579486193935;2020-03-21
2;4.605876027580632;2611576.889823115;31.152439099782832;2.076699191850417;52.98537896682949;15.150364647615607;3.417965889688434;0.09633805650172615;2020-03-22
3;5.151967242119957;2611562.09444701;41.22075703831065;1.651258353303859;67.78075507203583;19.756772438301365;3.231689735832296;0.12909859677870222;2020-03-23
4;5.5943777427703925;2611542.2690487425;54.77656139427355;1.3688689135459757;87.60615333940152;25.866345288811594;3.0459278658829363;0.15563923072342223;2020-03-24
5;5.971397890806954;2611515.7072273893;72.99376367563202;1.2048314268460676;114.16797469341601;33.997981700130964;2.861213224500552;0.17825703415284147;2020-03-25
6;6.315586285366196;2611480.1740806876;97.39804565355028;1.144688979269205;149.70112139592905;44.84280047774337;2.678075241457334;0.19890522892802734;2020-03-26
7;6.6565569651636745;2611432.777386253;129.94436603126545;1.182749644220685;197.09781583074732;59.31414319009754;2.4970386676258203;0.21936038988167209;2020-03-27
8;7.023424468510754;2611369.826378926;173.0964699518288;1.321216548872767;260.0488231577893;78.60771218857697;2.318622421242134;0.24136912633397808;2020-03-28
9;7.447061759659703;2611286.6871369383;229.8996561862696;1.569763715124799;343.1880651461068;104.27158348505272;2.14333844700747;0.2667835372785342;2020-03-29
10;7.962280049770806;2611177.6493585287;304.0337168284291;1.9454053475426445;452.225843555458;138.2844413297155;1.9716905905626816;0.29769198095100446;2020-03-30
11;8.609994035917284;2611035.826019022;399.82828714602465;2.47249990263017;594.049183061944;183.13840197737193;1.8041734908366391;0.3365489696117959;2020-03-31
12;9.439386806941567;2610853.1141711017;522.2186865972764;3.1827127767347188;776.7610309826723;241.9202448017196;1.6412714927293648;0.3863050443428191;2020-04-01
13;10.510033405281412;2610620.250726326;676.6178352878816;4.114738134372348;1009.6244757584301;318.3818689308947;1.4834575825457406;0.4505341695758787;2020-04-02
14;11.893879993000391;2610326.999470035;868.6806202624824;5.313560657097568;1302.875732048575;416.9876711359946;1.3311923485450752;0.5335524651775907;2020-04-03
15;13.676909581653646;2609962.502617907;1103.9428201125922;6.829032766304712;1667.3725841770074;542.9238217164567;1.1849229689160135;0.640518135195541;2020-04-04
16;15.960261491782259;2609515.8198894933;1387.3286716263701;8.713564749656197;2114.0553125908973;702.052814723089;1.0450822294253728;0.7774986253163763;2020-04-05
17;18.86051990978219;2608976.658981644;1722.5398722975872;11.018786777826573;2653.2162204394062;900.7970414542102;0.9120875729235561;0.9514879336715353;2020-04-06
18;22.508860195051223;2608336.273708183;2111.3631931783248;13.791151102924609;3293.6014939002653;1145.938289423965;0.7863401828184557;1.1703553969770886;2020-04-07
19;27.0487543726161;2607588.4723558635;2552.9609275110693;17.06660007067719;4041.4028462199367;1444.3265642655736;0.6682241025543015;1.4427080408166155;2020-04-08
20;32.63200213640771;2606730.6439410574;3043.2331433495247;20.86461905678658;4899.231261025961;1802.5014964832428;0.5581053930519438;1.7776524756878718;2020-04-09
21;39.4129783525525;2605764.6809572433;3574.3568835859814;25.182198514002813;5865.194244840433;2226.242184387897;0.45633132998274084;2.1844497991599763;2020-04-10
22;47.54117014270228;2604697.662091161;4134.608491317397;29.98840653551734;6932.213110922365;2720.075042926748;0.3632296426597472;2.672067888282362;2020-04-11
23;57.15230124903794;2603542.1639387053;4708.556713826093;35.22037979402062;8087.7112633780725;3286.78186850892;0.27910779623749193;3.248648941654598;2020-04-12
24;68.35858238737006;2602316.100875618;5277.674926774769;40.78153421095006;9313.774326465526;3926.9592830924375;0.20425231881538408;3.9209245886765838;2020-04-13
25;81.23884472527143;2601042.045818462;5821.364471771978;46.5426489297632;10587.829383621269;4638.683418194257;0.13892817494013487;4.6936239873563474;2020-04-14
26;95.82946631419912;2599746.053846011;6318.317080194597;52.346191386175555;11883.821356072778;5417.328618177808;0.08337818689945531;5.568929492194793;2020-04-15
27;112.11705469830025;2598456.084972204;6748.08362878859;58.013850918929805;13173.790229879964;6255.575695474142;0.03782250509319274;6.546037676808755;2020-04-16
28;130.03377196993551;2597200.185915107;7092.673453441533;63.35680121710969;14429.689286977522;7143.625260348945;0.002458128659063974;7.620878879489066;2020-04-17
29;149.45598476120932;2596004.6317494116;7337.991964375195;68.18778882790582;15625.243452672588;8069.607714708279;-0.0225415225815076;8.786036214886387;2020-04-18
30;170.20660370884633;2594892.2365793735;7474.940612404425;72.33383615589197;16737.63862271109;9020.157570441925;-0.03702698390587614;10.030885920772459;2020-04-19
31;192.0610959656741;2593881.0175415934;7500.048531378635;75.64820644729255;17748.85766049147;9981.099826699869;-0.04087306836552642;11.341958054420767;2020-04-20
32;214.7567577541945;2592983.342794714;7415.571919166173;78.02034086054347;18646.53240737068;10938.183389589767;-0.03397913563679244;12.70349276206604;2020-04-21
33;238.00449030818854;2592205.6218920965;7229.072557015775;79.38274285157222;19424.25330998831;11877.793519812776;-0.016269306448968825;14.098146729033761;2020-04-22
34;261.5020723834424;2591548.5237133526;6952.554615807771;79.71417491858298;20081.351488732096;12787.580625622299;0.012307377887276611;15.507789410499155;2020-04-23
35;284.94780822599097;2591007.640473055;6601.290926702948;79.03902041389362;20622.23472902929;13656.956973686456;0.051776851206358165;16.91432178630584;2020-04-24
36;308.0534545975908;2590574.471768364;6192.495480407217;77.42312259352917;21055.40343372034;14477.431376122006;0.10213997370153999;18.300451865730242;2020-04-25
37;330.5554818716185;2590237.58185757;5743.998770582479;74.9667955702938;21392.293344514;15242.77229648961;0.16337253873522958;19.650370251519096;2020-04-26
38;352.22396982221437;2589983.7867714153;5273.059828095638;71.79595033260291;21646.088430668573;15949.008682418118;0.2354253352315314;20.9502838068864;2020-04-27
39;372.86873423051867;2589799.2507148944;4795.410746662645;68.05237119722189;21830.624487189143;16594.29263509876;0.31822426551334837;22.18878319654877;2020-04-28
40;392.3425813593447;2589670.4058748083;4324.585133394328;63.88412495544085;21959.469327275783;17178.65748756667;0.4116705183231853;23.357038125809567;2020-04-29
41;410.54185488405017;2589584.648473785;3871.5392890330013;59.43691706005934;22045.226728299225;17703.708667322117;0.5156407966442392;24.448830151471032;2020-04-30
42;427.40464633112765;2589530.7996237013;3444.540397611397;54.84697243699576;22099.075578382613;18172.283562003093;0.6299875998166606;25.46044532431401;2020-05-01
43;442.9071715220374;2589499.3480723808;3049.272600761312;50.23575595962265;22130.527129702874;18588.111601459903;0.7545395593232795;26.39045680845786;2020-05-02
44;457.058872415112;2589482.510535334;2689.1004805806697;45.70660577219551;22147.364666749792;18955.498707981817;0.889101827499891;27.23943103611759;2020-05-03
45;469.8967942361042;2589474.154409459;2365.4285469883107;41.34315344204606;22155.72079262538;19279.05229795892;1.0334565183076543;28.009590386225575;2020-05-04
46;481.4797288042446;2589469.6286402745;2078.102024658744;37.209268042311;22160.24656180969;19563.455540304392;1.187363199189535;28.704461836895682;2020-05-05
47;491.88252523310587;2589465.5437785927;1825.80546168004;33.35018531278092;22164.331423491312;19813.293251265386;1.3505594329192634;29.32853565886403;2020-05-06
48;501.1908644160773;2589459.534181765;1606.4286633123045;29.794462739374918;22170.341020319287;20032.92702985153;1.5227613682402399;29.886951931817144;2020-05-07
49;509.49668988950083;2589450.0260431753;1417.381848973014;26.55642549308425;22179.84915890863;20226.414194553032;1.7036643779834808;30.385226437451095;2020-05-08
50;516.8943972942527;2589436.0264054285;1255.8521972630783;23.638814170070486;22193.848796655315;20397.463387927914;1.8929437432482246;30.829022061585245;2020-05-09
51;523.4778064697355;2589416.9405955104;1119.002091719418;21.03541246812919;22212.93460657348;20549.419295916196;2.090255382126529;31.223967147151505;2020-05-10
52;529.3378859176876;2589392.419974256;1004.1145361590357;18.733497179798746;22237.45522782749;20685.26930857097;2.2952366213542628;31.575518982576792;2020-05-11
53;534.5611613538441;2589362.2378034503;908.6943328057093;16.716015523513676;22267.63739863284;20807.665888949774;2.5075070091755456;31.88886832925745;2020-05-12
54;539.228720647698;2589326.1885426347;830.534895038922;14.963445201618866;22303.686659449002;20918.959598560763;2.7266691676161465;32.168879726932964;2020-05-13
55;543.4157199779057;2589284.004300456;767.7608236562211;13.455333997641397;22345.870901627415;21021.239023995648;2.9523096822738717;32.42006186747089;2020-05-14
56;547.1912999432844;2589235.2812604997;718.8559618265888;12.171545468391553;22394.59394158334;21116.37513434508;3.1840000276505886;32.646562562284444;2020-05-15
57;550.6188314296903;2589179.408165338;682.6861538973396;11.093257522865333;22450.4670367454;21206.0687938955;3.4212975259716147;32.85218349212438;2020-05-16
58;553.7564271116909;2589115.487912578;658.5257499003661;10.203775568400074;22514.38728950497;21291.901336924515;3.6637463373638717;33.04041089255922;2020-05-17
59;556.6576743496123;2589042.241565539;646.097443178033;9.489232793356168;22587.633636543993;21375.38928622299;3.9108784791944613;33.21445952117809;2020-05-18
60;559.3725682317212;2588957.8809907897;645.6367598414672;8.939261854738428;22671.994211293462;21458.045621365534;4.162214872306656;33.37732863169396;2020-05-19
61;561.9486506765203;2588859.9310512454;657.9961009753218;8.547738498394281;22769.944150837815;21541.45166068758;4.417266411830466;33.531870309792275;2020-05-20
62;564.4323947705149;2588744.9734512577;684.8097225566388;8.31372431277364;22884.90175082528;21627.345909185355;4.67553506019045;33.68087252089294;2020-05-21
63;566.8709171031363;2588608.269748215;728.752142245045;8.2427809943438;23021.60545386818;21717.739613525653;4.93651495988404;33.82716183477898;2020-05-22
64;569.3141620315052;2588443.196900218;793.9412078257739;8.348905140614134;23186.678301865584;21815.07402686769;5.199693563559835;33.97373446175279;2020-05-23
65;571.8177927549477;2588240.3884286247;886.568713331862;8.657462149363397;23389.48677345906;21922.442805222887;5.464552778886805;34.12392969099339;2020-05-24
66;574.4471653190514;2587986.4061877183;1015.8954018481202;9.209717298559497;23643.469014365684;22043.916729899953;5.73057012567256;34.28166829490439;2020-05-25
67;577.2829884288245;2587661.650978833;1195.8403894392984;10.069936638580506;23968.224223250647;22185.030908743942;5.997219902661573;34.451792066780996;2020-05-26
68;580.4296459999288;2587237.016390983;1447.5588479467503;11.336678540203126;24392.858811100446;22353.533638613564;6.263974361422811;34.64056309871011;2020-05-27
69;584.0277884296765;2586668.429574108;1803.693440781986;13.16102929904765;24961.445627975416;22560.563369464708;6.530304884720397;34.856419144098965;2020-05-28
70;588.2738814025427;2585887.7701766244;2315.5157700791146;15.776559816705277;25742.105025459536;22822.538814161173;6.795683166751011;35.1111463694302;2020-05-29
71;593.4512962554566;2584787.462192429;3065.152914391397;19.54944072698238;26842.413009654796;23164.25935828096;7.059582392627617;35.42174449535424;2020-05-30
