n1;R1;n2;R2;beta;gamma1;gamma2;eta;N;So;Uo;Qo;Co;R1o;R2o;nCo;NSE;RMSE;MARE;NSE_deaths;RMSE_deaths;MARE_deaths;Estado
0.009810110238216756;9.852270727480144;0.022000000000000002;-5.435634860120182;0.2327183277211119;0.020655471195649616;0.11186622660574468;0.03256599929423774;2800000.00092038;2079480.553382377;15.445249983298911;2.079128009285056;2.0;-4.8573034586054815;12.840288696361249;6.019507132081072;0.9629944273519392;16.813867186185966;0.12712056103661365;0.9765747105212196;0.5212804983440816;0.11536892898260095;MS
0.009581747938041773;9.65384622504919;0.021064051428988144;-5.627204016093546;0.5;0.04949162795130502;0.07903134280384483;0.035103569244615926;3489999.999950645;2865415.972883267;7.712330591620293;1.062733133880741;1.0;-5.039759589470707;12.496599479023626;3.0000095535308944;0.959469579226855;21.700247905777672;0.12532603282316898;0.9892196656831859;0.43816408869006107;0.08199693341061012;MT
0.009785285805482992;9.92792693322764;0.020435708075265888;-4.109099459347937;0.1534772920537707;0.021822011417887668;0.1158075207378046;0.07043596118517258;8599999.999562437;6847493.4783855025;5.960747765833843;1.0011265597821135;1.0;-4.164888050714446;13.613414298685546;2.999594298171669;0.987266615043334;128.65441638813104;0.11546944376880308;0.9823163140508968;11.295525257708508;0.13034587046212262;PA
0.009724408924653807;9.78450815711922;0.020494203582633333;-4.93292933547366;0.2654555330834536;0.031944455224344206;0.10685586427672096;0.08189014318988684;4019999.99948372;3194559.9848598368;6.51933399979982;2.0;1.0;-4.598608588336452;12.911054814763622;3.4205229621673223;0.9705546338372434;56.31133470955143;0.14385605572633126;0.9783188812767086;3.607765724258156;0.12118333403042325;PB
0.00926908766711722;9.341573373635569;0.020683755063975344;-4.500277239369487;0.21218924038374049;0.02341847477193706;0.11640385558765284;0.08207415668325246;9599999.996775333;7573325.665205765;12.349536132897727;2.0785392510018403;2.0;-4.211768850363241;13.619004111538016;5.998164996230407;0.9983602362964024;104.25851892232372;0.03718329600410514;0.9976148517688812;10.203744520810485;0.038961812718412606;PE
0.00917530741642438;9.401784087782898;0.02149389830017873;-5.246285799805159;0.23159934415869501;0.013435327098173994;0.0981999957674176;0.048445593331705984;3300000.072062012;2615893.7109713564;19.459242208572668;6.0;2.9999999999999982;-4.3022876928125315;13.545891829262796;9.252552601515609;0.9477414875222228;48.54355191777499;0.2127839297954056;0.9440665631681512;2.003283502645424;0.16776187435128542;PI
0.008476338118421023;9.94792034790668;0.020226963529714044;-4.74630505273569;0.20288568453926856;0.056775843975325375;0.07099017716544709;0.05563972119335525;11429999.999981672;9125161.79204669;38.342052938091534;6.025966067014803;6.0;-5.0063914522259445;12.022198655328305;17.99999891305853;0.9812624117688438;69.13014561538878;0.08577195369434007;0.9810568883171804;4.353097579277362;0.12322461901645565;PR
0.0098636443948084;9.875089922733702;0.02018949824033712;-4.522596402305915;0.254548296049553;0.045552086870390016;0.11437841618564876;0.09175683209957436;17259999.999985445;12628973.631035386;6.6156248527857855;1.002603953390882;1.0;-4.432503003424655;13.30273440478358;3.0000003299793887;0.9892641205262924;350.1169619447319;0.08779326126901718;0.9973611024269748;15.978808953158696;0.04935447225293317;RJ
0.009434408180392213;9.274624687831649;0.02064641383210972;-4.916248581432517;0.5;0.033528093909677203;0.0871350585987416;0.04663876778012404;3509999.997958549;2809850.494910913;7.363687113535907;1.1155524112136086;1.0;-4.443548585193289;13.23905231077908;3.0006985088461224;0.9783791956826868;61.00342276718383;0.10961134444457504;0.9957675804065356;1.2911950209418663;0.0545747777881264;RN
0.00940420218201954;9.899997434457324;0.02056694655895656;-4.149297498032212;0.2422462273403493;0.006894527689463581;0.12113721787736625;0.0312413139568104;1779999.9816367137;1419444.077264926;6.036020747242337;1.505305151212483;1.0;-4.160667698054815;13.66084769464473;3.0065709946271872;0.9938645139564328;16.580109608932847;0.06818780871489888;0.9776407889642612;1.0003770930716591;0.14978868817662938;RO
0.009319998044769748;9.213086620650184;0.02076210558908843;-4.462416134978467;0.2466068942625429;0.02801153383720313;0.0746849229109531;0.0132512911156365;610000.0002190968;483198.62221491424;12.747942437663882;4.0;2.0;-4.277944179717172;13.423909439469714;5.999401918222546;0.9901897011363332;21.490766277151533;0.08195050685772685;0.8761464272963193;1.010457464404738;0.2703291300056366;RR
0.008507494832673764;9.85889948172779;0.020320122348324282;-4.734799227102943;0.3128614428455499;0.04556198656284542;0.08178572601667898;0.035438116304221584;11370000.027957205;8987600.575533962;7.712646492148764;1.0583092265222076;1.0;-4.544537410530256;13.06042262050761;3.435235845844013;0.9271983509480424;135.84052129773025;0.1762483089536735;0.9667197215571148;3.5437985746036147;0.12434054221324405;RS
0.009907369094421576;9.0;0.020966249560832113;-4.615002592808585;0.3015449986950219;0.024486258700844032;0.09498058075478183;0.030555393055402814;7159999.999220237;5587702.626368991;12.224150158527252;4.0;2.0;-4.28827482484173;13.462117465351266;6.008716010176524;0.8981319616178919;221.09633551305222;0.2528473214006192;0.8643694247269256;6.791149156433534;0.2582964596990658;SC
0.009565080425028816;9.984258496710774;0.02095272150655924;-4.258678517981071;0.2294670912860394;0.002170020388651689;0.1558795468528909;0.030103906445221436;2299999.999967414;1637719.124828396;6.122457869416329;1.2579175602044654;1.0;-4.120195302471239;13.95879159712659;3.000061147554077;0.9029564591741234;56.854564865123365;0.3293521859282472;0.8770209392228424;1.6075200043198992;0.2559375032733199;SE
0.009654408987075027;9.59257592941626;0.020317346632377;-4.38244700937056;0.4267900328018976;0.02398947261806808;0.10981738590153413;0.07999563122360999;45920000.00034776;37024762.06359439;7.5667298163884755;1.0020117555476726;1.0;-4.144280752492408;13.724772077377658;2.9988529111747986;0.9923707432384916;832.2155456605603;0.0764632782779061;0.9935152845603196;63.58222960082493;0.058999666117955075;SP
0.010144378213306163;11.0;0.01958838516184615;-2.9806413202134503;0.13405486115631648;0.0038348700988363187;0.08259860857655055;0.022119313667575673;1600000.0001310806;1298698.5460147506;5.9269568389084295;0.9987373743308684;1.0;-3.7725997395706856;13.918306566385448;2.995808106585549;0.9511023941638024;13.347499293320336;0.2473214337804236;0.944342245786562;0.32219113694768725;0.235182118897466;TO
