;Cases;S;U;Q;I;uC;Rt;M;date
231;12462.098506186387;3107564.8227320034;0.039232507815211676;0.005341091362922876;93262.42091204293;80800.27783225736;0.3441971399557822;393.0985459938236;2020-10-23
232;12462.099588597155;3107564.8225619616;0.03528753101180697;0.004808484322715327;93262.42108208472;80800.28139747224;0.3432112212131011;393.09858013961735;2020-10-24
233;12462.100563022721;3107564.8224118194;0.03173658816553367;0.004328557244147581;93262.42123222713;80800.28460405901;0.34224376000139256;393.0986108789035;2020-10-25
234;12462.101440151202;3107564.8222792572;0.02854063471619615;0.0038961485552689613;93262.42136478916;80800.28748785469;0.34129440303724373;393.09863854885015;2020-10-26
235;12462.10222962132;3107564.822162226;0.025664459369668487;0.0035065979692038545;93262.42148182071;80800.29008114205;0.34036280393289975;393.0986634535209;2020-10-27
236;12462.102940123634;3107564.822058913;0.023076309679101244;0.003155699469059616;93262.42158513403;80800.29241300124;0.33944862305940265;393.09868586706864;2020-10-28
237;12462.103579496794;3107564.821967716;0.020747558387464792;0.0028396532520696314;93262.42167633063;80800.2945096222;0.338551527412499;393.09870603677194;2020-10-29
238;12462.104154810944;3107564.8218872203;0.018652396475135433;0.0025550266421001744;93262.42175682627;80800.29639459221;0.33767119048122685;393.09872418566596;2020-10-30
239;12462.10467243746;3107564.821816175;0.016767562053033546;0.0022987233812605586;93262.42182787175;80800.29808914886;0.3368072921191664;393.09874051474253;2020-10-31
240;12462.105138118823;3107564.8217534744;0.015072088924823333;0.0020679499452028686;93262.4218905724;80800.2996124147;0.3359595184182606;393.0987552051542;2020-11-01
241;12462.105557031791;3107564.8216981417;0.013547083247434541;0.001860184457494037;93262.42194590488;80800.30098160538;0.33512756158518187;393.0987684202073;2020-11-02
242;12462.105933841414;3107564.821649315;0.012175521382757737;0.0016731516499097479;93262.42199473194;80800.30221221749;0.33431111982018347;393.09878030706585;2020-11-03
243;12462.106272750596;3107564.8216062314;0.010942065730197563;0.0015047996987906371;93262.42203781579;80800.30331819977;0.33350989719838087;393.09879099831494;2020-11-04
244;12462.106577546674;3107564.8215682176;0.009832899772548016;0.001353277234691789;93262.4220758297;80800.30431210602;0.3327236035534181;393.0988006134299;2020-11-05
245;12462.106851641272;3107564.821534679;0.008835578704688162;0.001216914815269863;93262.42210936829;80800.3052052335;0.33195195436348646;393.0988092600343;2020-11-06
246;12462.107098107388;3107564.82150509;0.007938894121885334;0.0010942071634402614;93262.42213895677;80800.30600774809;0.33119467063960334;393.09881703506886;2020-11-07
247;12462.107319712532;3107564.8214789885;0.007132753239105911;0.0009837972114442339;93262.42216505884;80800.30672879585;0.3304514788161914;393.09882402583764;2020-11-08
248;12462.107518949142;3107564.8214559634;0.006408068161200927;0.0008844614558144591;93262.422188084;80800.30737660524;0.32972211064383933;393.0988303109675;2020-11-09
249;12462.107698061865;3107564.8214356536;0.005756655669002018;0.0007950969214447406;93262.4222083939;80800.30795857943;0.32900630308389495;393.09883596126804;2020-11-10
250;12462.107859071693;3107564.8214177396;0.005171148763354717;0.0007147095803089501;93262.42222630783;80800.3084813778;0.32830379820565103;393.0988410404935;2020-11-11
251;12462.10800379762;3107564.8214019397;0.004644917627160965;0.000642403886419192;93262.4222421076;80800.30895098846;0.32761434308577125;393.0988456060261;2020-11-12
252;12462.108133877438;3107564.8213880053;0.00417199372567297;0.0005773727468834755;93262.42225604202;80800.3093727981;0.3269376897087189;393.0988497095317;2020-11-13
253;12462.108250785277;3107564.8213757165;0.003747005804980268;0.000518889025820084;93262.42226833073;80800.30975165062;0.3262735948701997;393.0988533975132;2020-11-14
254;12462.10835584761;3107564.82136488;0.003365121196171273;0.00046629782903347957;93262.42227916754;80800.3100919009;0.3256218200823813;393.09885671181576;2020-11-15
255;12462.108450258022;3107564.8213553242;0.0030219919593022972;0.0004190093452415331;93262.42228872345;80800.31039746413;0.32498213148075294;393.0988596900921;2020-11-16
256;12462.10853509138;3107564.821346898;0.0027137031064749456;0.00037649197451806033;93262.42229714959;80800.31067186313;0.32435429973163626;393.09886236625033;2020-11-17
257;12462.108611314203;3107564.8213394685;0.002436734797096088;0.0003382672815014749;93262.42230457914;80800.31091826287;0.3237380999447087;393.09886477078;2020-11-18
258;12462.10867979632;3107564.8213329175;0.0021879197728993153;0.0003039043274042424;93262.42231112978;80800.31113950936;0.32313331158384767;393.0988669311209;2020-11-19
259;12462.108741319556;3107564.8213271424;0.0019644115670592703;0.000273015445417148;93262.42231690511;80800.31133815854;0.3225397183831676;393.09886887193653;2020-11-20
260;12462.10879658815;3107564.8213220504;0.0017636464995459632;0.0002452511739305465;93262.42232199678;80800.31151651096;0.3219571082599606;393.0988706154429;2020-11-21
261;12462.108846234503;3107564.821317562;0.001583322701081416;0.0002202974376153031;93262.42232648544;80800.3116766308;0.3213852732359067;393.0988721815896;2020-11-22
262;12462.108890828422;3107564.8213136047;0.0014213663640402104;0.0001978710444367892;93262.42233044245;80800.31182037662;0.3208240093522989;393.0988735883519;2020-11-23
263;12462.108930881346;3107564.821310117;0.001275916377619162;0.000177717593623536;93262.42233393053;80800.31194941522;0.3202731165948209;393.09887485186385;2020-11-24
264;12462.108966853959;3107564.821307042;0.0011452965724838022;0.0001596077772808255;93262.42233700524;80800.31206524692;0.31973239881230603;393.09887598665796;2020-11-25
265;12462.108999159926;3107564.821304332;0.0010280019803913505;0.00014333552835424948;93262.42233971535;80800.31216921793;0.3192016636436614;393.0988770057839;2020-11-26
266;12462.109028171502;3107564.821301943;0.0009226784735357488;0.00012871528343296682;93262.42234210411;80800.31226253885;0.3186807224413491;393.09887792098476;2020-11-27
267;12462.109054223163;3107564.821299838;0.0008281094856633076;0.00011558019163581063;93262.42234420948;80800.31234629663;0.31816939019945206;393.098878742812;2020-11-28
268;12462.109077616218;3107564.8212979822;0.0007431992105048573;0.00010377985200606548;93262.42234606513;80800.31242146985;0.3176674854797738;393.0988794807707;2020-11-29
