n1;R1;n2;R2;beta;gamma1;gamma2;eta;N;So;Uo;Qo;Co;R1o;R2o;nCo;NSE;RMSE;MARE;NSE_deaths;RMSE_deaths;MARE_deaths;Estado
0.1;1.4999990989405125;0.03;0.9999995175213465;0.5;0.039059616557464136;0.09664439428865518;0.0563543031406087;7079999.998589258;5094987.328640049;11.262409514709589;1.1321526115810077;1.0;1.939308899167271;7.312818015587071;2.9861970335233208;0.967815547257154;224.854676041144;0.15012087242224179;0.992364404311199;6.291187826338564;0.07676727741928553;MA
0.05455024654962617;1.499999774737448;0.02513963830152579;0.9999998590910212;0.26654861579669736;0.043847899000843835;0.05;0.03730515194883932;21169999.999991708;18741888.60890892;6.260767048427954;1.0398342244228196;1.0;1.7027739013583816;5.965124572109577;2.99996977428025;0.8080220980801776;291.70887993000196;0.3336113623956388;0.941546020619946;7.039414264852586;0.20893135048672395;MG
0.01997656679791578;1.5000134920681598;0.023351403451628124;1.00000748453917;0.23473269886148657;0.008211166894985272;0.07486671796504066;0.03972869460894664;2800000.0027930103;2225361.3828115906;13.92643014252775;4.0;2.0000000000000004;1.7059598950354955;6.9063885269642045;5.990393733654047;0.6625958045496039;50.770248283975995;0.3872157914363746;0.8219386765602651;1.4371886973883856;0.3075591551250011;MS
0.09783035792091473;1.4999984629284457;0.03;0.9999992801548259;0.267950813537025;0.032319674898132644;0.062286785461879934;0.03389088710753656;3490000.0015062797;2790044.8907216145;6.721101631365409;2.0;1.0;1.494754025239019;6.776796105538452;3.0031524954878352;0.742913871170424;54.65293145552334;0.3323769486420404;0.8917350821502802;1.388559650756597;0.2603509142081838;MT
0.09840303211890704;1.499999684366251;0.02811545387057728;0.999999851705307;0.4566545976905676;0.019995773663635752;0.10980202296632158;0.07003536212280839;8599999.999772908;6777057.405397132;6.673303279357609;1.0483918620166894;1.0;1.8109127126578506;7.369038817192635;3.0015200628504237;0.98679109322274;131.03466483181845;0.11310202809284145;0.983486991152214;10.915236275834241;0.12449545712771742;PA
0.1;1.499999816827783;0.03;0.9999998725754774;0.5;0.02790796506667413;0.07534999417562815;0.07674101543170779;4019999.9999995865;3205524.6309339423;6.218650402283837;1.002797090874924;1.0;1.8399753437510205;7.310053292929432;2.99999734976475;0.995252275819651;22.611536884109835;0.06561859302231328;0.9280592017974907;6.571811688486743;0.2099029175405755;PB
0.09133365457068722;1.4999996672129903;0.028165296836432163;0.9999997889356929;0.5;0.007564018191252853;0.12328125460821693;0.07999115908889651;9600000.005916992;7652114.176242506;11.96465428538751;2.0077725060870133;2.0;1.9195801274189208;7.518694263957922;6.063183997177361;0.9728687585661416;424.087771323875;0.14826282128447082;0.9458435865615882;48.62133023293852;0.20815642844903992;PE
0.05628182598787157;1.4999999730251683;0.026777478957248805;0.9999999804225704;0.36962270425922195;0.0211709931687335;0.05;0.047793474165213554;3300000.2457919004;2742776.292067431;28.739070816050297;3.9726966645366133;3.0;1.6995349817832308;6.698851737159925;9.000718000805488;0.9736910626921903;34.443294231530686;0.16145180583561106;0.9240171911246492;2.3348787571749585;0.20916186584242613;PI
0.0999969037015007;1.4999997799960831;0.03;0.9999998821861749;0.5;0.005997020594541325;0.09883450923367165;0.059650643322262144;11430000.000014301;9145637.845023911;48.48611750471411;8.097446860662217;6.0;1.2758989180360525;6.798273300426895;17.996636726359597;0.7076132136061739;273.0797504149519;0.35550201224526834;0.903705199030091;9.81463521234697;0.23387026344999626;PR
0.016733668317933867;1.499999998081589;0.022337258618791166;0.9999999986406964;0.18050180660452647;0.026964209935781774;0.07946154713823736;0.0956004768001312;17260000.000000667;13808798.09998723;6.273302541888734;1.000161417158336;1.0;1.7140134468464805;7.446945648035136;3.0000029077751678;0.8682015603767547;1226.7313722948015;0.31711634210132655;0.9280724845837265;83.42201328330553;0.22825345274746894;RJ
0.032493487931107845;1.5000000745957986;0.03;1.0000000184749702;0.29795084035693314;0.0012486296608804903;0.16824884764443898;0.0460699681637642;3510000.0493785413;2797151.855595899;7.28901017229106;1.377389748790795;1.0;1.3648598599179471;7.028320676584291;3.007572745735935;0.8368514087381673;167.57527624616867;0.3292989574991834;0.8313348296513071;8.15098678816159;0.34456319432994187;RN
0.08613396539098789;1.500000262167929;0.026813991686059167;1.0000000308213366;0.33769400855372117;0.011321317466402747;0.09228963577827304;0.031190695773035796;1780000.0021746845;1422978.4090481596;8.953368952869749;2.0;1.0;1.8252684819863099;7.286170906745651;2.982743288038078;0.9936325091906758;16.89067767691293;0.06259511760080964;0.9800540414576561;0.9448501950725794;0.13618429497624893;RO
0.026332182583518764;1.4999999925594258;0.022774469987281443;0.9999999952399905;0.20546853145089547;0.005602696046967448;0.10694057470718596;0.013619757234263362;610000.0000112123;475249.985868569;13.440393079965196;2.203538137739822;2.0;1.8307089754538899;7.354700925757187;5.999374238572581;0.9151380813520775;63.20729506815441;0.2488630853854447;0.809913004452286;1.2518144783032452;0.3112590549133698;RR
0.1;1.4999998043768177;0.03;0.999999882444611;0.5;0.010940976815076608;0.09889207558580931;0.03967353168305291;11370000.057284633;8886474.344867235;9.194676651570587;1.157374261331696;1.0;1.6132768248393752;7.505633877080754;2.9401885330390174;0.7264879394686821;263.2976432671808;0.3649137100361863;0.9614862574017097;3.812267926438881;0.17290632172153472;RS
0.03026186891647907;1.4999998912632146;0.022945835964578044;0.9999999731829639;0.5;0.017975044462752554;0.08883423984262306;0.02588263661460822;7159999.970404348;5505071.545384196;13.847071249247932;2.0762928137567;2.0;2.0654908381099086;6.371112222676065;5.974797194351323;0.8504416374455219;267.89704533055226;0.2988981786963764;0.6758422400684418;10.498872908261763;0.40022222799375606;SC
0.07308459659863528;1.4999997845237347;0.028014128630259823;0.9999998787681388;0.33577508079644075;0.0024273082346272234;0.12314122844660255;0.030214399742663274;2300000.0000494667;1783422.889872537;8.0271573520413;1.6945389937440931;1.0;1.6794463950527885;7.446819212401747;3.0002038652585483;0.9392312170398642;44.99065254506456;0.2633076140350931;0.8397111414392954;1.8352383177977014;0.3146127102260613;SE
0.011902020412711822;1.49999999841246;0.02030491249800765;0.9999999990163019;0.16910245831708468;0.0014355017542033999;0.12731496422152164;0.08641228752932975;45920000.000000164;36739776.21301987;6.207373954234766;1.0000411075301487;1.0;2.0218987551076473;7.711667322111339;2.99994686769344;0.8227988181426157;4010.772379903144;0.37165649969354697;0.879733292095674;273.818636103858;0.31615067019634163;SP
0.007758798069714329;1.500000007503401;0.019974287852790828;1.000000004193984;0.15871413400546847;0.0031431878060305674;0.09273691247636776;0.022059364698260545;1600000.0003681474;1281111.918079513;6.10843022752098;2.0;1.0;1.9265628245573299;7.373317119824305;3.006310169857862;0.9544963858387153;12.875943281750883;0.23621079789349114;0.9430755492432806;0.3258368319685608;0.2453665343786209;TO
