n1;R1;n2;R2;beta;gamma1;gamma2;eta;N;So;Uo;Qo;Co;R1o;R2o;nCo;NSE;RMSE;MARE;NSE_deaths;RMSE_deaths;MARE_deaths;Estado
0.010981798364200476;1.49999973367515;0.029455601408803718;1.9999991307819704;0.5;0.0019756191464641304;0.10159122800190803;0.041123497409176285;900000.0005308598;708960.0782839176;23.789636895194906;6.0;3.0;1.630216707978687;7.632416157598275;9.001771248955773;0.9602895770730554;34.485396453289255;0.1993747238991921;0.970125531602512;1.2787432246030488;0.174466939593908;AC
0.0037119372115883686;1.5000004651031131;0.01955362575816025;2.000001408976137;0.12290754965838092;0.01136154297690875;0.07590817595927082;0.047056762449452984;3400000.0203536944;2705053.307482145;5.764031659378463;0.5;1.0;1.8672708850258253;7.0278219045522174;3.006242018284572;0.9877584393814128;43.95151868559082;0.1262886081464233;0.989943914392854;1.8267220690691448;0.09835851092976132;AL
0.011;1.499999639711867;0.023949545046766302;1.9999989538026464;0.5;0.032033960918385035;0.06132206774981744;0.08319638706455135;4140000.03884058;3318831.956700828;8.868264916256637;1.0773768748432095;1.0;1.982228989780649;7.357157774469945;3.000127087230553;0.9025816557938402;618.8318169755278;0.28410805741040457;0.9293837119242672;43.955987192101745;0.2310625027490524;AM
0.011;1.4999998987811434;0.03;1.999999688966616;0.25648071374784204;0.009840494271518507;0.10715387450870724;0.03039341515442104;849999.9986174074;668429.8473124922;7.845999148028802;1.059627575071049;1.0;1.8228021892634645;7.359832874460097;2.978464565220908;0.9000349545805097;138.8245007931585;0.2805851566410711;0.937164536942256;3.357687578993264;0.2326171576614268;AP
0.011;1.4999997725730063;0.02413548883554396;1.9999993522127617;0.18472210541676007;0.0036801113526721;0.10879131894580484;0.035297631020518916;14870000.00085462;12003357.666478446;6.218899928993496;1.045107802791717;1.0;1.7457554862001332;7.217764292516817;3.0008532065223457;0.8523278990771569;397.98941716716143;0.3537471390133662;0.9030079001932154;11.706326930596552;0.2905182096474814;BA
0.0094894752198056;1.4999972969627933;0.03;2.000004491375885;0.3718989131846033;0.055050825085760514;0.05837980239434079;0.08157156090254697;210200000.0;168160000.0;5.8328482891479405;0.958869436731296;1.0;1.8117563263205352;7.221013060636222;3.092650368429653;0.9189887305727156;8279.782091216202;0.2748691858458537;0.9577908922661696;416.82302366864684;0.17097973671622113;Brazil
0.0108648327300653;1.4999999789356522;0.028837681749407137;1.9999999129465456;0.04208221136221119;0.0010000000000000009;0.17628705432488054;0.06519538110028679;9130000.001087924;7958337.604752787;35.759642053721656;5.036133931196319;5.0;1.5991088565449667;7.027008229263438;15.011536452022964;0.8267269173349513;1130.474740449314;0.35488280556353136;0.9438612757601814;45.53166606504141;0.21636915588449235;CE
0.0028304626856144807;2.0000002415430163;0.03;1.4999983239447119;0.5;0.004372734085816371;0.11595343609032097;0.02400879070478715;3100000.041107068;2478749.9445966636;8.35118791443703;1.2524980058496358;1.0;0.0650230349481824;9.408693066190473;2.9053054514500536;0.7765974974280533;225.57816819232858;0.3297651128417216;0.7522053932180142;5.824823604503125;0.35932376109258685;DF
0.011;1.4999999549315617;0.02062291849547585;1.9999998729909405;0.1547253851456441;0.0010830747369146019;0.11772730893867565;0.03376146959100476;4019999.999996135;3209987.6728062783;6.329914685064695;1.0266914752034266;1.0;1.9184886788406736;7.407024807697757;2.999893292252997;0.9053779746518908;272.03829457800225;0.27929110926184103;0.958362135112456;6.3143695496030485;0.19390640714497365;ES
0.010200690519105484;1.4999999387641774;0.03;1.9999997939082264;0.5;0.025149477769772832;0.05;0.036829941456597404;7019999.9895931175;5613094.936427201;28.27847895747136;3.7298081905878777;3.0;1.0986512536473565;6.5865008234962765;8.473159964135917;0.9709121415238822;45.10833551013789;0.1187468952807538;0.8790822161529;3.7956433464562656;0.2483326349001859;GO
0.011;1.4999998144972069;0.03;1.9999994048323173;0.4642122772902589;0.02130875101351451;0.0930519580356661;0.05801468154041646;7080000.002747027;5662611.788617419;7.494751810246951;1.0247323953380014;1.0;1.924614798788606;7.389944938815818;3.008690957622485;0.8803513817440599;433.5435234810715;0.3013500400167129;0.9439910263010972;17.03883890234587;0.22425274428497405;MA
0.0010000000000000009;1.9999998867316393;0.024513312770120088;1.4999997824707954;0.4081164498862546;0.006480573055595851;0.11626271400343743;0.03578327829544012;21169999.99942624;16460606.107911816;7.673330775100168;1.0511413746320302;1.0;0.0;9.233350985102158;2.99994643089897;0.7737274278196382;316.69410985159203;0.3621920226526506;0.9285660889125154;7.781829251869927;0.23172580210801427;MG
0.0010000000000000009;1.999999972960311;0.024200730026661958;1.499999961866589;0.2036615772267299;0.004114858054518361;0.08649108278172601;0.04024636672582149;2800000.0001364304;2278605.9893032946;12.481038832979962;2.3307511229463826;2.0;0.0;9.407841214771674;5.996867861135957;0.5929300118335921;55.765883904844685;0.42645699685225824;0.7829467480563761;1.586763284975436;0.34282037436402735;MS
0.0010000000000000009;1.9999999943045943;0.028577138593579812;1.499999964134215;0.33002177995604015;0.04608139838754205;0.05;0.03338536611311939;3489999.999713266;2738704.9665558;5.833964244235153;1.0560203672506434;1.0;0.0;8.3662593716978;3.0011259606584377;0.8108502077020111;46.8788633970345;0.28638586320947174;0.9287225542050879;1.1266699991659241;0.21065278951468278;MT
0.008869983635615274;1.4999995341375794;0.03;1.99999862052049;0.4284689537893639;0.030666880044295724;0.07595164403884787;0.07064569676505343;8600000.000040703;6711812.936993742;9.468999051496867;1.20835362436502;1.0;1.749832831123042;7.397502968310982;3.0003108629752435;0.9854135237226146;137.69810375845023;0.11435870773962438;0.9851964821833384;10.334810068248961;0.11731466868123065;PA
0.01062853805244587;1.4999924765934516;0.02049653646112236;1.9999754613288947;0.16516046720240862;0.03990349846894757;0.05;0.07705811813042339;4020000.00285274;3055076.620391655;6.048412632999924;2.0;1.0;1.8623192268674456;7.1410407993429414;3.0001013364088984;0.9891721702392068;34.14743217722566;0.10022862330412896;0.8468273654620122;9.589325830124832;0.3082899251536657;PB
0.011;1.4999994129428784;0.03;1.9999981151596296;0.474807185765858;0.02920298313553658;0.07716992565330524;0.08331351833295136;9599999.987857385;7592721.111935628;14.028980078271642;2.0303301406975693;2.0;1.6262569855914408;7.055355999507245;6.000033800594492;0.9740461351962902;414.783942879649;0.14405707067207446;0.950315036986818;46.57087249845772;0.193620628393309;PE
0.010167775537746268;1.5000000116422236;0.022905304835428464;2.000000042964225;0.2905114649193059;0.008223837260473179;0.07511813170937742;0.04565566907044898;3300000.0000343868;2584114.1872170656;23.026629888926806;3.1885253923240047;3.0;1.7725133847744143;7.249475318365066;9.000649915709177;0.9973149607798738;11.003436600931282;0.04935492085249313;0.7687801617933482;4.0730450003555685;0.3696444766627688;PI
0.0010000000000000009;1.9999996821558605;0.03;1.4999995951777583;0.5;0.003916759275210957;0.09970485948629529;0.06894712321223352;11429999.996337753;9143926.07648079;44.823539421064694;11.129893234061537;6.0;0.0;9.351573468210374;18.08968006742975;0.727316421203087;263.71820973477264;0.34191018538779727;0.9226301959322264;8.797484110058734;0.20234702190136428;PR
0.014996238398892326;1.4999918451610967;0.028487395684586164;1.999976939578424;0.4187841088733368;0.05439930520819841;0.05027955934713554;0.0931124983046821;17259999.996211514;13805633.211980956;5.930406084394907;1.0427546601339412;1.0;1.577873925674702;6.880862116911044;3.0022217264913427;0.8976377707245813;1081.0958630283362;0.2788477570821848;0.9498529532769374;69.65556481543835;0.18616106902369287;RJ
0.011;1.4999996716499018;0.029999390551982606;1.9999988936104711;0.5;0.004300593493191479;0.1054087966952778;0.04939598369042048;3510000.001146652;2724616.9204981183;12.0;1.0688243199091132;1.0;1.680926047620123;7.403557274554068;3.0101547938186815;0.8494215146870447;160.99031199348252;0.3218443757972201;0.8441982512723877;7.834001466485834;0.3267091303383737;RN
0.011;1.4999987863999698;0.03;1.9999977324882967;0.2670258893112492;0.024648926023722317;0.06071022859997908;0.030899173745371506;1779999.9998710298;1424648.169910864;7.335747339981498;1.1349229428954042;1.0;1.8853992580173229;7.34571811966046;2.9650592322509324;0.9922429827425971;18.64276348426319;0.06850635084671346;0.9816767503347316;0.9056007022929548;0.13068821861922386;RO
0.01094365006754592;1.4999994089435515;0.03;1.9999982355822672;0.2608829592682241;0.005300973596201075;0.10806180683665548;0.013175205480990729;610000.0023752284;484713.20513828384;15.949228508228462;4.0;2.0;1.6488002292691346;7.161921795816838;6.048481472785804;0.9243346245721884;59.684200083914696;0.2421110972333557;0.8195873320696888;1.2195434596957409;0.3078230329819921;RR
0.0010000000000000009;1.9999999939655135;0.02150070496057485;1.4999999908264445;0.18623619299161037;0.01828709610658344;0.07801745744209351;0.03680849867079229;11370000.000000132;9095708.382518096;5.971104579491575;1.0004354210919137;1.0;0.0;9.380958833718022;2.9999973370983586;0.6620414661667745;292.67824341074055;0.4075896577742947;0.93629606630472;4.902963711164329;0.21392295262620242;RS
0.001;1.4999995017458343;0.029791388596905624;1.9999938755862927;0.5;0.01969203456556634;0.08206937516969645;0.02666134936042277;7160000.000056473;5715332.866761541;20.066244910722705;2.7979877211491924;2.0;1.1719182482110253;6.7980626068918655;6.0003041650884406;0.8714504832511445;248.36923355214915;0.2759701954007865;0.7103745420725447;9.923910387689947;0.3760733458685771;SC
0.010401343721336862;1.4999999863541684;0.021613033446582955;1.9999999596145512;0.19898664043951625;0.007211557163539689;0.08460390896953005;0.028285207335250993;2299999.999221892;1812207.5951818319;6.903692082127551;1.0693900517398376;1.0;1.8232476517629608;7.1647412193598665;2.989206120016544;0.9655501928635448;33.874697085448105;0.21036475198648466;0.7922255162250558;2.089473685658364;0.3669376324720524;SE
0.0123758616452986;1.4999999818922791;0.0274281671490104;1.9999999618801128;0.1512342062755872;0.0010000000000000009;0.1764245740419914;0.08089117021214398;45919999.99998619;36739989.12468439;6.816506474135674;1.0004061548717222;1.0;1.1080200860146192;7.149079900169367;2.999958895633005;0.8495988777760674;3695.049382039624;0.33395830222200146;0.9056811412435268;242.4876138641055;0.2804760460623921;SP
0.007599468368077655;1.5000000664705342;0.014973962364190962;2.0000001975390043;0.11508233640830733;0.008657935817188572;0.06530230669882511;0.02227195699817387;1600000.0000631094;1279262.5806493608;5.472984587434803;1.327964777927896;1.0;2.023891469373744;7.443846993951299;3.0001082027447707;0.9563499234715298;12.610973514303778;0.23308873485083104;0.944045232078801;0.3230496683185066;0.2402892532453999;TO
