;n1;R1;n2;R2;beta;gamma1;gamma2;eta;N;So;Uo;Qo;Co;R1o;R2o;nCo;NSE;RMSE;MARE;NSE_deaths;RMSE_deaths;MARE_deaths;Estado
0;0.02125474861223761;2.016207928571027;0.025415336741003422;-1.984042294840423;0.21301970789877142;0.023147513143610632;0.06574300238403818;0.04427294100229691;899999.9396203425;723027.5037843334;18.214363522551672;3.773181387889372;3.0;3.990950818154375;3.9894760041425976;8.999591229012506;0.9772423874941066;14.26973818771512;0.11721915023362488;0.9781968316961653;0.7143427768571392;0.15536467602857315;AC
1;0.020333279117315278;2.018665348771458;0.016224077445304973;-1.8722541161970068;0.04622666167983952;0.0011438204013595743;0.14953641128223738;0.054172838548801464;3399999.9998929473;2854459.266352864;4.921258109887248;0.9983149941103528;1.0;3.981561848962656;3.9867088825982995;3.000785360320428;0.9815143780109847;28.366880134428364;0.14739600816223247;0.9771335461667892;1.6659032660981616;0.15074840891545188;AL
2;0.02445238666504024;1.775010639070562;0.024400314948741945;-2.2726768034159854;0.3793884914321622;0.04546370309600689;0.13948464274772582;0.0792197386856;4140000.000379235;3312884.854846735;6.81285650540193;1.0163794279879594;1.0;4.266854142487156;4.215154992994378;3.0007571920621086;0.9846973816719918;166.53277699201257;0.10801230243806349;0.9959517076436055;7.129848794975581;0.061628464172438266;AM
3;0.0259105458279386;1.7962133356338295;0.028266734351675437;-2.3351836530646612;0.14623242475034906;0.10318761673390967;0.041336601711844334;0.028540816588483457;849999.9994062245;684272.3178607582;5.647631483330074;1.0331444273205836;0.9999999999999999;4.203767968017631;4.212581679353685;2.999849868716997;0.9838122898388919;36.928449554944;0.10544363075330723;0.9860076540773316;1.0157203739573735;0.10316780200903157;AP
4;0.021909555662901942;2.0249682774545525;0.023382165979337184;-1.9766364847966869;0.1823340469102615;0.029482824150890208;0.11289743530156676;0.03320084669522472;14869999.999520417;11891129.289640801;6.076226364065646;1.0008843945276473;1.0;3.969486741482158;3.9811623389894946;3.0003477472792017;0.9937217970243721;59.63794754522923;0.07106537699657729;0.9939202499055734;2.0265111852512745;0.07355769268795738;BA
5;0.020437146772526255;1.9976955506679908;0.02085379164326661;-1.9831272113357468;0.14356350507275056;0.05140331032192555;0.13272910737202925;0.06626575002089458;210200000.0;168159999.99878082;5.822182131949086;0.9913416066496208;1.0;3.99075408308759;4.002922252327102;3.006552703116494;0.9932779782337678;1719.3773135863178;0.07966880764289502;0.9952679887147989;98.85805973698555;0.0530729903078283;Brazil
6;0.02727054161022575;1.6900880624567378;0.027232202998863083;-2.45940150383805;0.1072059301140707;0.050487137363018464;0.1442185177065125;0.05742777947079579;9130000.000080066;7313452.856317179;25.243875063212034;10.0;5.0;4.31791720940061;4.299227648528812;14.964462274084745;0.9791048541026293;300.07939353813094;0.1273668082369825;0.9946419677228878;9.245226889406718;0.05751106265035701;CE
7;0.02899088284522829;1.4732598581046974;0.027542500841337667;-2.4396307860316333;0.20805186538815734;0.05246556367631208;0.1299926719097675;0.024692237273621735;3099999.995349115;2470478.9048386835;5.34172371003347;0.9924648637024907;1.0;4.332974466411461;4.486632559660458;3.0453158490742736;0.9549003131337729;79.5298030737479;0.14259314835822878;0.9844195451282427;1.3035313329009273;0.0998766563041776;DF
8;0.02037764462335201;2.037799280945241;0.02253183548359012;-1.9406233063779599;0.13850686425735897;0.013292027588323374;0.13900792291623104;0.031142933807403978;4019999.999993569;3215693.450414791;5.9288713364750905;0.9922983854514527;1.0;3.9618010622451565;3.962830286203675;3.000002334268308;0.992773400156491;50.57818665719299;0.07291717672003058;0.9894314909532842;1.96093709265062;0.09558176840353279;ES
9;0.028998779493934333;1.6778097755501584;0.027848252690373766;-2.464423734571608;0.1408257622179878;0.028761621304745355;0.11376528542894371;0.045636548305983946;7020000.0059811305;5619165.087124357;15.123313174090782;3.3587158729648015;3.0;4.336074407997213;4.365505153728192;9.003167817925801;0.9894072708113192;20.709292960431075;0.07182083403143481;0.9849336427250672;1.167826706247395;0.09137028400153052;GO
10;0.020605222748465386;2.045973458853151;0.02896930216621676;-2.063680731309584;0.34342107719910014;0.13468702937437813;0.010000000000000009;0.05071994166793628;7079999.999933776;5587188.063904661;7.402147045562599;1.0874310349600633;0.9999999999999997;3.9074666894813013;3.864085094406753;2.9999999877215684;0.9947355637339893;61.12670674884079;0.056251092656637254;0.9881498728713057;4.780180554871954;0.09683126029600485;MA
11;0.02604790431317929;1.5787372312345056;0.02363011292502709;-2.3826606770128933;0.5;0.018891146332483788;0.1443038807393749;0.036512810896185764;21170000.000390485;16945342.841271363;7.264175135514087;1.609475494237711;1.0;4.400657945980931;4.365421651233215;3.002924444269479;0.9681540706095256;96.32222300085316;0.13134292174695983;0.9769830497712477;3.4107483350859824;0.1329686253196809;MG
12;0.032139962087083425;1.4937312746779239;0.029868192165033426;-2.869147525352673;0.29304106525446344;0.017086667722348625;0.11662473572362225;0.03392238398077637;2800000.00228497;2234403.2837249395;12.530696721827546;2.2483674124896234;2.0;4.519672240516419;4.568726159984694;5.9953517249853;0.9623873236911679;14.504967855127376;0.12384774828946873;0.9730640960324076;0.476172714298872;0.1316829943571749;MS
13;0.03128765932425687;1.4587351231423642;0.03353218597385711;-2.9463559663605867;0.1460169075433544;0.08749926553820325;0.08325091286995778;0.03387049764269212;3489999.9838171215;2712128.6814974383;5.142278527515471;1.033254120961959;0.9999999999999999;4.547557636001953;4.549399134696264;3.000016655379513;0.95733475563425;18.320772385355063;0.13184836144528958;0.9671121874133181;0.6246543525978063;0.13995751361637526;MT
14;0.02087068496889996;1.9798492805624883;0.023785314949501004;-2.057306566916233;0.12556826237032795;0.039526392048616354;0.13334717486987585;0.05242177430065175;8600000.001000414;6880057.5635956945;5.80339717987286;1.0381879989233123;0.9999999999999999;4.0125126893212215;4.020017083383899;2.9973288439275825;0.9951967656405649;47.69322823830577;0.07104975295324673;0.9873434536479135;4.1806665761504656;0.09301043882114106;PA
