;n1;R1;n2;R2;beta;gamma1;gamma2;eta;N;So;Uo;Qo;Co;R1o;R2o;nCo;NSE;RMSE;MARE;NSE_deaths;RMSE_deaths;MARE_deaths;Estado
18;0.011000000000000001;0.5672903734936139;0.007328978187596388;1.8097168133561918;0.47849199796402364;0.004596141872071996;0.096851632925817;0.05455489510164025;11429999.999999693;9248670.58558791;37.193383234735144;8.576953146876237;6.0;-3.0;10.0;17.997523833909526;0.7440449852812759;227.97281394917545;0.3451331529008837;0.9463978456306088;6.314723756375989;0.17568169101384518;PR
19;0.010009216622837023;0.9361950133459823;0.006712546950682319;1.8862465485900555;0.15972713452040266;0.024308938352764597;0.07960736002039664;0.08505729445124728;17259999.996843617;13762234.325673923;5.904812757900457;1.0020965961759447;1.0;-3.0;10.0;2.969337786826289;0.9300095647177213;717.0019236602071;0.235231569216007;0.9832266723140008;31.624190598333243;0.11958284140325987;RJ
20;0.01042243563772911;0.32770723711052896;0.006680342206272859;1.6879488247285246;0.5;0.01785175564878419;0.096858212181443;0.04969915809810463;3509999.998663417;2751250.696938349;10.156101540662156;1.1157093900423938;1.0;-3.0;10.0;2.995143972034422;0.9276883919453499;85.31970081189586;0.20836512664025397;0.9738021372607374;2.6572758743479126;0.12639693244306785;RN
21;0.010526918196989445;0.9900400704362659;0.0068994918070479855;1.923133746816722;0.22507305391575502;0.025560491495063675;0.05175386668431478;0.02783367976678921;1780000.003632018;1399130.681370012;6.354552640319425;1.8494651153785095;1.0;-3.0;10.0;2.9996543894043746;0.9918281799208103;12.937952062210265;0.07422766734774622;0.9587909784688178;0.7973097815166421;0.1977835564028822;RO
22;0.011000000000000001;0.8394984543526827;0.007333333333333334;1.874663847153118;0.41433682319625076;0.002789680944134648;0.11422669134654995;0.01206072824294778;609999.9997450087;474832.10546170914;13.477951724221203;4.0;2.0;-3.0;10.0;6.001956438240737;0.8808172720106981;51.56701735913086;0.2868149600008524;0.5304072450677574;1.277318021448735;0.44403278550250697;RR
23;0.011000000000000001;0.911616690760358;0.006859922914637419;1.8677674527586396;0.5;0.023880576763484818;0.06057346972791991;0.026825164494036324;11369999.999410234;9096799.643615196;6.13579565758033;2.0;1.0;-3.0;10.0;3.001951414348098;0.7173335433136024;225.49325006204856;0.36760428973647297;0.931994024356219;3.784199010372682;0.21324247763898457;RS
24;0.010139556773811221;0.8453911076460963;0.007333333333333334;1.8528256889358665;0.25837675111767344;0.0090334972173505;0.09700997624644292;0.03004344904712273;7160000.001213252;5614111.5590067925;11.57924730263217;2.0201034086373086;2.0;-3.0;10.0;5.993858335575136;0.7530196679544;264.7801528438756;0.36337976530657834;0.7287290383158319;8.658886248919831;0.37697984947370605;SC
25;0.010172276595003771;0.9291570985588478;0.007333333333333334;1.9124216047199525;0.19734305064194602;0.0015011380737517954;0.10790207633496843;0.04207778247020566;2300000.0000434583;1829823.5494328765;6.166665162725131;1.1434996992491107;1.0;-3.0;10.0;2.999214679438601;0.9144695545376756;26.266023362750243;0.28139683561106743;0.7630681605867736;1.7329153939934516;0.34930905850976685;SE
26;0.009987160491768827;0.8108656069390344;0.006724379554485718;1.8494708358996186;0.19913613285233295;0.012219854624486381;0.11398030211233517;0.07929243680652073;45920000.027989194;36724716.07721223;6.062161248442676;0.9932665022914448;1.0;-3.0;10.0;2.9088555950409143;0.9791394320207168;1108.4059060324093;0.13005946271946175;0.9829749271572945;81.89647147546269;0.10176292745603255;SP
27;0.010155648335244582;0.9684313324091777;0.007333333333333334;1.9315193331315121;0.19312777318127775;0.001712814692111847;0.09307933626913945;0.028692015596696138;1600000.0131348749;1277746.0944354092;6.014921108443438;1.045622409588161;1.0;-3.0;10.0;3.052562387737061;0.8345077310499661;11.354593843574387;0.3577569746007581;0.919326661972821;0.25359769378518576;0.2805164492692021;TO
